pack	path	name	renderers	matSlots	distinctMats	shaders	tris	boundsX	boundsY	boundsZ	childCount	gripHits	muzzleHits	childSample
WeaponsVol1	Assets/ThirdParty/Low Poly Weapons VOL.1/Prefabs/SR_Scope_00.prefab	SR_Scope_00	1	1	1	StylizedToonWorldKit/Toon/Toon Lit	1576	0.057	0.103	0.159	2	0	0	CINEMA_4D_Editor,SR_Scope_00
WeaponsVol1	Assets/ThirdParty/Low Poly Weapons VOL.1/Prefabs/TAN_LR_Scope_01.prefab	TAN_LR_Scope_01	2	2	1	StylizedToonWorldKit/Toon/Toon Lit	1204	0.047	0.058	0.292	1	0	0	Rings
WeaponsVol1	Assets/ThirdParty/Low Poly Weapons VOL.1/Prefabs/Uzi.prefab	Uzi	6	6	1	StylizedToonWorldKit/Toon/Toon Lit	2744	0.036	0.223	0.372	5	0	0	Bolt,Magazin,Stock,Stock_01,Trigger
Project	Assets/_Project/Prefabs/Weapons/WPN_AssaultRifle_AK47.prefab	WPN_AssaultRifle_AK47	9	9	1	StylizedToonWorldKit/Toon/Toon Lit	5620	0.100	0.271	0.537	12	3	1	AR_B_Barrel,AR_B_BarrelGuard,AR_B_Bolt,AR_B_Grip,AR_B_Mag,AR_B_Rail
Project	Assets/_Project/Prefabs/Weapons/WPN_AssaultRifle_FAMAS.prefab	WPN_AssaultRifle_FAMAS	6	6	1	StylizedToonWorldKit/Toon/Toon Lit	3664	0.072	0.334	0.862	9	2	1	AR_E_Barrel,AR_E_Bolt,AR_E_Mag,AR_E_Rail,AR_E_Receiver,AR_E_Trigger
Project	Assets/_Project/Prefabs/Weapons/WPN_AssaultRifle_G36C.prefab	WPN_AssaultRifle_G36C	12	12	1	StylizedToonWorldKit/Toon/Toon Lit	6348	0.078	0.268	0.605	15	2	1	AR_D_Barrel,AR_D_BarrelGuard,AR_D_BarrelGuard_Rail,AR_D_Bolt,AR_D_Bolt_Part,AR_D_Mag
Project	Assets/_Project/Prefabs/Weapons/WPN_AssaultRifle_Generic.prefab	WPN_AssaultRifle_Generic	4	4	1	StylizedToonWorldKit/Toon/Toon Lit	5130	0.079	0.350	1.156	6	2	1	Bolt,Mag,Trigger,MuzzlePoint,RightHandGrip,LeftHandGrip
Project	Assets/_Project/Prefabs/Weapons/WPN_AssaultRifle_M4A1.prefab	WPN_AssaultRifle_M4A1	12	12	1	StylizedToonWorldKit/Toon/Toon Lit	8104	0.096	0.331	0.629	15	3	1	AR_A_Barrel,AR_A_BarrelGuard,AR_A_BarrelGuard_Rail,AR_A_Bolt,AR_A_Grip,AR_A_Mag
Project	Assets/_Project/Prefabs/Weapons/WPN_AssaultRifle_SCARL.prefab	WPN_AssaultRifle_SCARL	13	13	1	StylizedToonWorldKit/Toon/Toon Lit	7602	0.104	0.243	0.636	16	3	1	AR_C_Barrel,AR_C_Sight_Forward,AR_C_Bolt,AR_C_Grip,AR_C_Mag,AR_C_Rail
Project	Assets/_Project/Prefabs/Weapons/WPN_LMG_Generic.prefab	WPN_LMG_Generic	5	5	1	StylizedToonWorldKit/Toon/Toon Lit	11614	0.260	0.351	1.292	7	2	1	Bolt,Magazin,Slide,Trigger,MuzzlePoint,RightHandGrip
Project	Assets/_Project/Prefabs/Weapons/WPN_Marksman_SniperGeneric.prefab	WPN_Marksman_SniperGeneric	4	4	1	StylizedToonWorldKit/Toon/Toon Lit	3836	0.087	0.208	1.235	6	2	1	Bolt,Magazin,Trigger,MuzzlePoint,RightHandGrip,LeftHandGrip
Project	Assets/_Project/Prefabs/Weapons/WPN_Shotgun_AA12.prefab	WPN_Shotgun_AA12	10	10	1	StylizedToonWorldKit/Toon/Toon Lit	4506	0.059	0.304	0.867	13	3	1	ShotGun_A_Barrel,ShotGun_A_Bolt,ShotGun_A_Grip,ShotGun_A_Mag,ShotGun_A_Rail,ShotGun_A_Receiver
Project	Assets/_Project/Prefabs/Weapons/WPN_Shotgun_BenelliM4.prefab	WPN_Shotgun_BenelliM4	3	3	1	StylizedToonWorldKit/Toon/Toon Lit	2133	0.082	0.302	1.465	5	2	1	Pump,Trigger,RightHandGrip,LeftHandGrip,MuzzlePoint
Project	Assets/_Project/Prefabs/Weapons/WPN_Shotgun_DoubleBarrel.prefab	WPN_Shotgun_DoubleBarrel	6	6	1	StylizedToonWorldKit/Toon/Toon Lit	2262	0.065	0.235	1.162	9	2	1	ShotGun_E_Barrel,ShotGun_E_BarrelGuard,ShotGun_E_Bolt,ShotGun_E_Rail,ShotGun_E_Receiver,ShotGun_E_Trigger
Project	Assets/_Project/Prefabs/Weapons/WPN_Shotgun_Generic.prefab	WPN_Shotgun_Generic	3	3	1	StylizedToonWorldKit/Toon/Toon Lit	2133	0.082	0.302	1.465	5	2	1	Pump,Trigger,MuzzlePoint,RightHandGrip,LeftHandGrip
Project	Assets/_Project/Prefabs/Weapons/WPN_Shotgun_Mossberg500.prefab	WPN_Shotgun_Mossberg500	9	9	1	StylizedToonWorldKit/Toon/Toon Lit	2964	0.070	0.184	0.626	12	2	1	ShotGun_B_Barrel,ShotGun_B_BarrelGuard,ShotGun_B_Mag,ShotGun_B_Rail,ShotGun_B_Receiver,ShotGun_B_Sight_Back
Project	Assets/_Project/Prefabs/Weapons/WPN_Shotgun_SPAS12.prefab	WPN_Shotgun_SPAS12	12	12	1	StylizedToonWorldKit/Toon/Toon Lit	4532	0.077	0.199	0.595	15	3	1	ShotGun_C_Barrel,ShotGun_C_BarrelGuard,ShotGun_C_Bolt,ShotGun_C_Grip,ShotGun_C_Mag,ShotGun_C_Rail
Project	Assets/_Project/Prefabs/Weapons/WPN_Sidearm_BerettaM9.prefab	WPN_Sidearm_BerettaM9	6	6	1	StylizedToonWorldKit/Toon/Toon Lit	2680	0.036	0.171	0.315	9	2	1	Pistol_E_Barrel,Pistol_E_BarrelGuard,Pistol_E_Bolt,Pistol_E_Mag,Pistol_E_Receiver,Pistol_E_Trigger
Project	Assets/_Project/Prefabs/Weapons/WPN_Sidearm_DesertEagle.prefab	WPN_Sidearm_DesertEagle	8	8	1	StylizedToonWorldKit/Toon/Toon Lit	3532	0.051	0.148	0.193	11	3	1	Pistol_G_Barrel,Pistol_G_BarrelGuard,Pistol_G_Bolt,Pistol_G_Grip,Pistol_G_Receiver,Pistol_G_Receiver_Part
Project	Assets/_Project/Prefabs/Weapons/WPN_Sidearm_FiveSeven.prefab	WPN_Sidearm_FiveSeven	6	6	1	StylizedToonWorldKit/Toon/Toon Lit	2942	0.038	0.246	0.268	9	2	1	Pistol_H_Barrel,Pistol_H_BarrelGuard,Pistol_H_Mag,Pistol_H_Receiver,Pistol_H_Sight,Pistol_H_Trigger
Project	Assets/_Project/Prefabs/Weapons/WPN_Sidearm_Glock19.prefab	WPN_Sidearm_Glock19	5	5	1	StylizedToonWorldKit/Toon/Toon Lit	2516	0.036	0.176	0.355	8	2	1	Pistol_B_Barrel,Pistol_B_BarrelGuard,Pistol_B_Mag,Pistol_B_Receiver,Pistol_B_Trigger,MuzzlePoint
Project	Assets/_Project/Prefabs/Weapons/WPN_Sidearm_M1911.prefab	WPN_Sidearm_M1911	6	6	1	StylizedToonWorldKit/Toon/Toon Lit	3092	0.041	0.166	0.353	9	2	1	Pistol_D_Barrel,Pistol_D_Bolt,Pistol_D_Mag,Pistol_D_Receiver,Pistol_D_Receiver_Part,Pistol_D_Trigger
Project	Assets/_Project/Prefabs/Weapons/WPN_Sidearm_Makarov.prefab	WPN_Sidearm_Makarov	7	7	1	StylizedToonWorldKit/Toon/Toon Lit	2958	0.043	0.254	0.290	10	2	1	Pistol_I_Barrel,Pistol_I_BarrelGuard,Pistol_I_Bolt,Pistol_I_Mag,Pistol_I_Receiver,Pistol_I_Sight
Project	Assets/_Project/Prefabs/Weapons/WPN_Sidearm_P226.prefab	WPN_Sidearm_P226	6	6	1	StylizedToonWorldKit/Toon/Toon Lit	2330	0.037	0.169	0.348	9	2	1	Pistol_C_Barrel,Pistol_C_BarrelGuard,Pistol_C_Bolt,Pistol_C_Mag,Pistol_C_Receiver,Pistol_C_Trigger
Project	Assets/_Project/Prefabs/Weapons/WPN_Sidearm_PistolA.prefab	WPN_Sidearm_PistolA	6	6	1	StylizedToonWorldKit/Toon/Toon Lit	3120	0.050	0.215	0.386	9	2	1	Pistol_A_Barrel,Pistol_A_BarrelGuard,Pistol_A_Bolt,Pistol_A_Mag,Pistol_A_Receiver,Pistol_A_Trigger
Project	Assets/_Project/Prefabs/Weapons/WPN_Sidearm_Python357.prefab	WPN_Sidearm_Python357	7	7	1	StylizedToonWorldKit/Toon/Toon Lit	2874	0.039	0.270	0.292	10	2	1	Pistol_J_Barrel,Pistol_J_BarrelGuard,Pistol_J_Bolt,Pistol_J_Mag,Pistol_J_Receiver,Pistol_J_Sight
Project	Assets/_Project/Prefabs/Weapons/WPN_Sidearm_USP45.prefab	WPN_Sidearm_USP45	7	7	1	StylizedToonWorldKit/Toon/Toon Lit	3482	0.039	0.249	0.263	10	2	1	Pistol_F_Barrel,Pistol_F_BarrelGuard,Pistol_F_BarrelGuard.001,Pistol_F_Bolt,Pistol_F_Mag,Pistol_F_Receiver
Project	Assets/_Project/Prefabs/Weapons/WPN_SMG_Generic.prefab	WPN_SMG_Generic	6	6	1	StylizedToonWorldKit/Toon/Toon Lit	2744	0.036	0.223	0.372	8	2	1	Bolt,Magazin,Stock,Stock_01,Trigger,MuzzlePoint
